ID_CLIENT,CIBLE,TYPE_CONTRAT,GENRE,PROPRIETAIRE_VOITURE,PROPRIETAIRE_BIEN_IMMO,NBR_ENFANTS,REVENU_TOTAL,MONTANT_CREDIT,MONTANT_ANNUITE,MONTANT_BIENS,TYPE_REVENUS,NIVEAU_EDUCATION,STATUT_FAMILIAL,TYPE_LOGEMENT,JOURS_ENREGISTREMENT,JOURS_ID_PUBLICATION,FLAG_MOBILE,FLAG_TELEPHONE_PRO,FLAG_TELEPHONE_TRAVAIL,FLAG_TELEPHONE,FLAG_EMAIL,NBR_MEMBRES_FAMILLE,SOURCE_EXTERNE_2,JOURS_DERNIER_CHANGEMENT_TEL,TYPE_ENTREPRISE,HEURE_DEMANDE,JOUR_DEMANDE,DEMANDES_CREDIT,ACCOMPAGNANT_DEMANDE,AGE,ANNEES_EMPLOI,SCORE_CONTACT,RATIO_ENFANTS_FAMILLE,DUREE_CREDIT_MOIS,DELAI_TRAITEMENT_DOSSIER,TRAITEMENT_DOSSIER_GROUPE,TRAITEMENT_DOSSIER_SIMPLIFIE,EMPLOI_TYPE
133193,0,Cash loans,M,N,Y,1,94500.0,360000.0,11524.5,360000.0,Working,Secondary / secondary special,Married,House / apartment,-1100.0,-1909,1,1,0,0,0,3.0,0.1389820332915259,-1818.0,Security,9,TUESDAY,4.0,Unaccompanied,50.4,0,1,0.3333333333333333,31.0,809.0,120j+,Long,Sans emploi
250793,0,Cash loans,F,N,Y,0,121500.0,135000.0,9526.5,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-1430.0,-1689,1,0,0,1,0,2.0,0.5261316804495348,-1530.0,XNA,11,WEDNESDAY,4.0,Unaccompanied,63.9,0,1,0.0,14.0,259.0,120j+,Long,Retraité
212846,0,Cash loans,F,N,N,0,90000.0,153504.0,14701.5,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-1076.0,-4564,1,0,0,0,0,2.0,0.7608785925430191,-2585.0,XNA,14,WEDNESDAY,1.0,Family,61.3,0,0,0.0,10.0,3488.0,120j+,Long,Retraité
359507,0,Cash loans,M,Y,N,0,270000.0,855000.0,22684.5,855000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-805.0,-1975,1,1,0,0,0,2.0,0.4117488988585241,-400.0,Industry: type 9,13,FRIDAY,3.0,Unaccompanied,25.5,3,1,0.0,38.0,1170.0,120j+,Long,Expérience Faible
177186,0,Cash loans,M,Y,Y,0,436500.0,143910.0,14364.0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-29.0,-2939,1,1,1,1,1,2.0,0.6868623618412929,-295.0,Police,10,TUESDAY,1.0,Unaccompanied,53.5,22,4,0.0,10.0,2910.0,120j+,Long,Expérience Longue
319556,0,Cash loans,M,N,N,0,157500.0,338832.0,12555.0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3470.0,-3498,1,1,1,0,1,2.0,0.6164511770420055,-956.0,Business Entity Type 3,17,TUESDAY,1.0,Unaccompanied,31.4,9,3,0.0,27.0,28.0,15-30j,Standard,Expérience Moyenne
345577,0,Cash loans,F,N,N,0,180000.0,828000.0,24340.5,828000.0,Working,Secondary / secondary special,Single / not married,With parents,-1079.0,-1874,1,1,0,0,0,1.0,0.4895397717953364,-1233.0,Industry: type 9,11,WEDNESDAY,1.0,Unaccompanied,34.8,4,1,0.0,34.0,795.0,120j+,Long,Expérience Faible
166411,0,Cash loans,F,Y,Y,0,252000.0,1139845.5,45202.5,1048500.0,Working,Secondary / secondary special,Married,House / apartment,-517.0,-1049,1,1,0,0,0,2.0,0.7103583519171299,-3077.0,Medicine,10,MONDAY,9.0,Family,48.1,3,1,0.0,25.0,532.0,120j+,Long,Expérience Faible
446336,0,Cash loans,M,Y,Y,1,112500.0,334152.0,16204.5,270000.0,Working,Secondary / secondary special,Married,House / apartment,-388.0,-2874,1,1,1,1,0,3.0,0.4406662759829773,-854.0,Self-employed,12,MONDAY,0.0,Unaccompanied,28.3,3,3,0.3333333333333333,21.0,2486.0,120j+,Long,Expérience Faible
379195,0,Cash loans,M,N,Y,0,135000.0,414792.0,21847.5,315000.0,Working,Secondary / secondary special,Married,House / apartment,-1970.0,-3343,1,1,0,0,0,2.0,0.7090022074945687,-1124.0,Industry: type 9,11,FRIDAY,1.0,Family,56.5,3,1,0.0,19.0,1373.0,120j+,Long,Expérience Faible
271929,0,Cash loans,M,Y,Y,2,202500.0,269550.0,21739.5,225000.0,Working,Secondary / secondary special,Married,House / apartment,-742.0,-4263,1,1,0,0,0,4.0,0.7116389526251191,0.0,Self-employed,16,FRIDAY,0.0,"Spouse, partner",38.9,13,1,0.5,12.0,3521.0,120j+,Long,Expérience Moyenne
409477,0,Cash loans,F,Y,N,0,112500.0,269550.0,21163.5,225000.0,Working,Higher education,Married,House / apartment,-441.0,-521,1,1,0,0,0,2.0,0.2890467118098256,-555.0,Other,9,MONDAY,1.0,Unaccompanied,30.7,3,1,0.0,13.0,80.0,60-120j,Long,Expérience Faible
131543,0,Cash loans,M,Y,N,1,540000.0,1206000.0,33165.0,1206000.0,Working,Secondary / secondary special,Married,House / apartment,-532.0,-1522,1,1,0,1,0,3.0,0.0281885834876674,-245.0,Business Entity Type 3,14,SATURDAY,1.0,Unaccompanied,26.6,1,2,0.3333333333333333,36.0,990.0,120j+,Long,Expérience Faible
354465,0,Cash loans,M,Y,Y,0,135000.0,879480.0,28498.5,630000.0,Working,Secondary / secondary special,Married,House / apartment,-750.0,-5083,1,1,0,0,0,2.0,0.6629284530316562,-618.0,Business Entity Type 3,7,FRIDAY,2.0,Unaccompanied,40.5,12,1,0.0,31.0,4333.0,120j+,Long,Expérience Moyenne
358848,0,Cash loans,F,N,Y,0,157500.0,749349.0,24304.5,625500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3046.0,-5083,1,1,0,0,0,1.0,0.5082506799905586,-1556.0,Business Entity Type 3,9,SATURDAY,3.0,Unaccompanied,41.6,2,1,0.0,31.0,2037.0,120j+,Long,Expérience Faible
244929,0,Cash loans,F,N,Y,0,49500.0,47970.0,5089.5,45000.0,Working,Secondary / secondary special,Married,House / apartment,-4020.0,-4567,1,1,1,1,0,2.0,0.0477158931202967,-298.0,Trade: type 7,11,SUNDAY,1.0,Unaccompanied,42.4,1,3,0.0,9.0,547.0,120j+,Long,Expérience Faible
123082,0,Cash loans,M,Y,N,0,360000.0,473760.0,53581.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,-1530.0,-1961,1,1,1,0,0,2.0,0.4453876642255956,-1487.0,Business Entity Type 2,14,TUESDAY,1.0,Unaccompanied,36.2,11,2,0.0,9.0,431.0,120j+,Long,Expérience Moyenne
363052,0,Revolving loans,F,N,Y,0,184500.0,405000.0,20250.0,405000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-1285.0,-2047,1,0,0,0,0,2.0,0.7453342300664821,-1824.0,XNA,9,TUESDAY,2.0,Unaccompanied,62.8,0,0,0.0,20.0,762.0,120j+,Long,Retraité
265260,0,Cash loans,F,Y,Y,2,270000.0,1223010.0,48627.0,1125000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-4230.0,-4364,1,1,0,1,0,4.0,0.534856845487926,-1056.0,Trade: type 3,18,FRIDAY,3.0,Unaccompanied,42.3,4,2,0.5,25.0,134.0,120j+,Long,Expérience Faible
436175,0,Cash loans,F,N,Y,0,76500.0,381528.0,13833.0,315000.0,State servant,Secondary / secondary special,Married,House / apartment,-3661.0,-4133,1,1,0,0,0,2.0,0.7264314507380799,-3204.0,Kindergarten,17,THURSDAY,6.0,Family,43.2,24,1,0.0,28.0,472.0,120j+,Long,Expérience Longue
236468,0,Cash loans,F,N,Y,1,225000.0,562491.0,27058.5,454500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-3017.0,-3578,1,1,0,0,0,2.0,0.3672796848794736,-656.0,Industry: type 7,11,TUESDAY,1.0,Family,30.8,10,1,0.5,21.0,561.0,120j+,Long,Expérience Moyenne
364125,0,Cash loans,F,N,Y,1,54000.0,119448.0,9567.0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-2201.0,-4578,1,1,0,0,0,3.0,0.5465593607295014,-1943.0,Kindergarten,5,FRIDAY,0.0,Unaccompanied,36.7,15,1,0.3333333333333333,12.0,2377.0,120j+,Long,Expérience Longue
324407,0,Cash loans,F,N,Y,1,135000.0,442791.0,35113.5,400500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1814.0,-3403,1,1,0,0,0,2.0,0.3243559642466903,-551.0,Self-employed,13,WEDNESDAY,1.0,Unaccompanied,30.5,5,1,0.5,13.0,1589.0,120j+,Long,Expérience Moyenne
129129,0,Cash loans,M,N,Y,0,90000.0,675000.0,36747.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,-724.0,-1816,1,1,0,0,1,2.0,0.1848317663289328,-1619.0,Industry: type 7,15,MONDAY,1.0,Family,50.1,5,2,0.0,18.0,1092.0,120j+,Long,Expérience Moyenne
413226,0,Cash loans,F,N,N,1,135000.0,723996.0,33678.0,585000.0,Working,Higher education,Married,With parents,-609.0,-1822,1,1,0,0,0,3.0,0.4797089834196546,-316.0,Self-employed,10,THURSDAY,1.0,Unaccompanied,30.7,5,1,0.3333333333333333,21.0,1213.0,120j+,Long,Expérience Moyenne
155873,0,Cash loans,F,Y,Y,1,180000.0,1164667.5,34182.0,1017000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-330.0,-4069,1,1,0,0,0,3.0,0.1984520864590318,0.0,Medicine,5,FRIDAY,3.0,Family,42.1,15,1,0.3333333333333333,34.0,3739.0,120j+,Long,Expérience Longue
158338,0,Cash loans,F,N,N,2,76500.0,360000.0,18288.0,360000.0,Commercial associate,Higher education,Married,House / apartment,-2928.0,-4871,1,1,0,0,0,4.0,0.6853317522546509,-2695.0,Business Entity Type 1,15,WEDNESDAY,1.0,Unaccompanied,38.4,4,1,0.5,20.0,1943.0,120j+,Long,Expérience Faible
295809,0,Cash loans,M,N,N,0,130500.0,173092.5,11322.0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-681.0,-4898,1,0,0,0,0,1.0,0.5447269503152303,-1989.0,XNA,12,THURSDAY,0.0,Unaccompanied,61.6,0,0,0.0,15.0,4217.0,120j+,Long,Retraité
328186,0,Cash loans,F,N,Y,0,90000.0,254700.0,24192.0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-935.0,-3686,1,1,0,0,0,1.0,0.4118919141079025,-1.0,Self-employed,10,SUNDAY,1.0,Unaccompanied,32.3,4,1,0.0,11.0,2751.0,120j+,Long,Expérience Faible
221952,0,Cash loans,F,N,Y,0,90000.0,254700.0,14751.0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-645.0,-4376,1,0,0,1,0,2.0,0.5657572883181854,-2112.0,XNA,13,SATURDAY,3.0,Unaccompanied,65.5,0,1,0.0,17.0,3731.0,120j+,Long,Retraité
204488,0,Revolving loans,F,N,N,2,135000.0,135000.0,6750.0,135000.0,Commercial associate,Higher education,Married,House / apartment,-3000.0,-3004,1,1,1,1,1,4.0,0.6174433980440678,-1785.0,Government,15,SUNDAY,0.0,"Spouse, partner",36.0,3,4,0.5,20.0,4.0,<15j,Court,Expérience Faible
186513,0,Cash loans,F,N,Y,0,207000.0,1249740.0,66712.5,1125000.0,Pensioner,Higher education,Married,House / apartment,-787.0,-4260,1,0,0,0,0,2.0,0.3551256437854799,-349.0,XNA,13,SUNDAY,0.0,Children,64.7,0,0,0.0,19.0,3473.0,120j+,Long,Retraité
136768,0,Cash loans,F,N,Y,0,112500.0,544491.0,17694.0,454500.0,Working,Higher education,Separated,House / apartment,-4688.0,-4703,1,1,0,0,0,1.0,0.6841090822686313,-14.0,Business Entity Type 3,10,MONDAY,1.0,Unaccompanied,34.3,4,1,0.0,31.0,15.0,<15j,Court,Expérience Faible
404803,0,Cash loans,F,N,N,0,202500.0,450000.0,21109.5,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18.0,-1177,1,1,0,0,0,2.0,0.2141064125773632,0.0,Business Entity Type 2,12,TUESDAY,0.0,Family,27.5,4,1,0.0,21.0,1159.0,120j+,Long,Expérience Faible
165570,1,Cash loans,M,Y,Y,0,135000.0,280170.0,31815.0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,-572.0,-3377,1,1,0,0,1,1.0,0.498930373629576,-2865.0,Business Entity Type 3,11,TUESDAY,0.0,Unaccompanied,29.3,1,2,0.0,9.0,2805.0,120j+,Long,Expérience Faible
207647,0,Cash loans,F,N,Y,0,126000.0,545040.0,26640.0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-38.0,-4207,1,1,0,0,0,1.0,0.6975632297268278,-1048.0,Business Entity Type 3,11,MONDAY,2.0,Unaccompanied,59.1,7,1,0.0,20.0,4169.0,120j+,Long,Expérience Moyenne
412398,0,Cash loans,F,N,Y,0,180000.0,1125000.0,32895.0,1125000.0,Working,Higher education,Married,House / apartment,-3515.0,-5219,1,1,0,0,0,2.0,0.7245413614389458,-2774.0,Other,14,WEDNESDAY,0.0,Unaccompanied,39.6,7,1,0.0,34.0,1704.0,120j+,Long,Expérience Moyenne
129077,0,Cash loans,F,N,N,0,90000.0,61128.0,6174.0,54000.0,Working,Higher education,Separated,House / apartment,-4439.0,-4513,1,1,0,0,0,1.0,0.5659936562921726,-738.0,Kindergarten,16,WEDNESDAY,4.0,Unaccompanied,60.0,4,1,0.0,10.0,74.0,60-120j,Long,Expérience Faible
367086,0,Cash loans,F,Y,Y,0,180000.0,1546020.0,50004.0,1350000.0,Working,Higher education,Married,House / apartment,-70.0,-2849,1,1,0,0,0,2.0,0.6732658746393211,-2487.0,Business Entity Type 3,12,TUESDAY,0.0,Unaccompanied,31.1,0,1,0.0,31.0,2779.0,120j+,Long,Sans emploi
231418,0,Cash loans,M,N,Y,1,351000.0,500211.0,52654.5,463500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2322.0,-4138,1,1,0,0,0,2.0,0.6232475721533102,-1136.0,Police,15,WEDNESDAY,1.0,Unaccompanied,31.7,11,1,0.5,9.0,1816.0,120j+,Long,Expérience Moyenne
194256,0,Cash loans,M,N,N,1,225000.0,1223010.0,48501.0,1125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3492.0,-3905,1,1,1,1,0,3.0,0.7670025755874688,-1227.0,Self-employed,12,TUESDAY,0.0,Unaccompanied,37.4,5,3,0.3333333333333333,25.0,413.0,120j+,Long,Expérience Moyenne
359578,0,Cash loans,F,N,Y,0,130500.0,417024.0,22752.0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16.0,-175,1,0,0,0,0,2.0,0.509103258657017,-2146.0,XNA,13,THURSDAY,0.0,Unaccompanied,60.2,0,0,0.0,18.0,159.0,120j+,Long,Retraité
282674,0,Cash loans,F,N,N,2,90000.0,675000.0,28507.5,675000.0,Working,Secondary / secondary special,Married,House / apartment,-4025.0,-4110,1,1,1,1,0,4.0,0.6839389335452055,-698.0,Business Entity Type 3,13,WEDNESDAY,1.0,Unaccompanied,34.5,1,3,0.5,24.0,85.0,60-120j,Long,Expérience Faible
157898,0,Cash loans,M,Y,Y,0,135000.0,348264.0,34573.5,315000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-3123.0,-4493,1,0,0,0,0,2.0,0.6191980520254944,-1495.0,XNA,16,WEDNESDAY,0.0,Unaccompanied,64.7,0,0,0.0,10.0,1370.0,120j+,Long,Retraité
177760,0,Cash loans,F,N,N,0,157500.0,1206954.0,31968.0,945000.0,Commercial associate,Higher education,Single / not married,House / apartment,-726.0,-3576,1,1,0,1,0,1.0,0.1465133363513596,-2.0,Business Entity Type 2,16,MONDAY,0.0,Family,30.2,3,2,0.0,38.0,2850.0,120j+,Long,Expérience Faible
215115,0,Cash loans,F,N,Y,0,40500.0,225000.0,23184.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-4149.0,-4199,1,0,0,1,0,2.0,0.4374510353188312,-906.0,XNA,14,TUESDAY,1.0,Unaccompanied,56.9,0,1,0.0,10.0,50.0,30-60j,Standard,Retraité
174302,0,Revolving loans,F,Y,Y,2,130500.0,202500.0,10125.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-3673.0,-5109,1,1,0,0,0,4.0,0.2629401166701475,-466.0,Other,7,WEDNESDAY,0.0,Unaccompanied,39.1,5,1,0.5,20.0,1436.0,120j+,Long,Expérience Moyenne
100874,0,Cash loans,F,N,Y,0,225000.0,582768.0,59845.5,540000.0,Commercial associate,Higher education,Married,House / apartment,-128.0,-2551,1,1,0,0,0,2.0,0.185184566344972,0.0,Electricity,15,FRIDAY,2.0,Unaccompanied,59.3,0,1,0.0,10.0,2423.0,120j+,Long,Sans emploi
334795,0,Cash loans,F,N,Y,0,67500.0,270000.0,12024.0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-4298.0,-4897,1,0,0,0,0,2.0,0.3982807668937485,-1915.0,XNA,16,TUESDAY,1.0,Unaccompanied,60.3,0,0,0.0,22.0,599.0,120j+,Long,Retraité
347909,0,Cash loans,F,N,Y,0,94500.0,265500.0,9666.0,265500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-149.0,-4732,1,0,0,0,0,1.0,0.5755027986101624,-73.0,XNA,13,FRIDAY,2.0,Unaccompanied,61.2,0,0,0.0,27.0,4583.0,120j+,Long,Retraité
265642,0,Cash loans,M,Y,Y,0,112500.0,339948.0,26824.5,315000.0,Working,Secondary / secondary special,Married,House / apartment,-4004.0,-4005,1,1,0,0,0,2.0,0.7046475192773476,-521.0,Business Entity Type 3,12,FRIDAY,1.0,Unaccompanied,31.1,0,1,0.0,13.0,1.0,<15j,Court,Sans emploi
159339,0,Cash loans,M,Y,Y,1,157500.0,781920.0,50103.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,-1254.0,-5215,1,1,0,0,0,3.0,0.5209333169314682,-2656.0,Other,14,WEDNESDAY,1.0,Unaccompanied,38.3,1,1,0.3333333333333333,16.0,3961.0,120j+,Long,Expérience Faible
222232,0,Cash loans,M,N,Y,1,90000.0,450000.0,32134.5,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2664.0,-4758,1,1,1,1,0,3.0,0.0404042402616724,-2113.0,Medicine,11,TUESDAY,1.0,Unaccompanied,34.9,6,3,0.3333333333333333,14.0,2094.0,120j+,Long,Expérience Moyenne
383354,0,Cash loans,F,N,Y,0,157500.0,540000.0,27702.0,540000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-62.0,-4434,1,0,0,0,0,2.0,0.5677708186650533,0.0,XNA,6,MONDAY,0.0,Unaccompanied,57.2,0,0,0.0,19.0,4372.0,120j+,Long,Retraité
171157,0,Revolving loans,F,Y,Y,1,270000.0,450000.0,22500.0,450000.0,Working,Higher education,Married,House / apartment,-3518.0,-3541,1,1,0,0,0,3.0,0.7654475256711734,-768.0,Business Entity Type 3,19,MONDAY,0.0,Unaccompanied,32.0,3,1,0.3333333333333333,20.0,23.0,15-30j,Standard,Expérience Faible
354448,0,Cash loans,F,N,N,0,67500.0,301464.0,22068.0,238500.0,Working,Higher education,Married,House / apartment,-505.0,-1066,1,1,0,0,0,2.0,0.4795943687543782,-508.0,Agriculture,14,THURSDAY,1.0,"Spouse, partner",23.2,3,1,0.0,14.0,561.0,120j+,Long,Expérience Faible
199046,1,Cash loans,M,Y,N,1,135000.0,545040.0,26640.0,450000.0,Working,Secondary / secondary special,Married,With parents,-711.0,-2558,1,1,0,0,0,3.0,0.3000647525286501,0.0,Housing,12,TUESDAY,1.0,Family,29.9,1,1,0.3333333333333333,20.0,1847.0,120j+,Long,Expérience Faible
304332,0,Cash loans,M,N,N,1,202500.0,640080.0,31131.0,450000.0,Working,Lower secondary,Married,House / apartment,-666.0,-4217,1,1,0,1,0,3.0,0.6639977395171406,-1090.0,Construction,19,THURSDAY,0.0,Unaccompanied,40.1,1,2,0.3333333333333333,21.0,3551.0,120j+,Long,Expérience Faible
245314,0,Cash loans,M,Y,Y,1,135000.0,197820.0,18274.5,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1011.0,-5715,1,1,0,0,0,3.0,0.6668943807530323,-227.0,Transport: type 3,9,FRIDAY,1.0,Unaccompanied,45.0,4,1,0.3333333333333333,11.0,4704.0,120j+,Long,Expérience Faible
133064,0,Cash loans,F,N,N,0,135000.0,762768.0,51309.0,720000.0,State servant,Higher education,Married,House / apartment,-2827.0,-2828,1,1,1,1,0,2.0,0.5723692596171576,-684.0,School,18,MONDAY,2.0,Unaccompanied,34.2,3,3,0.0,15.0,1.0,<15j,Court,Expérience Faible
137567,0,Cash loans,F,N,Y,0,202500.0,398016.0,36958.5,360000.0,Working,Higher education,Married,House / apartment,-2100.0,-4196,1,1,1,0,0,2.0,0.7587915599351579,-300.0,Business Entity Type 3,11,FRIDAY,1.0,Unaccompanied,59.1,8,2,0.0,11.0,2096.0,120j+,Long,Expérience Moyenne
236210,0,Cash loans,F,Y,Y,0,225000.0,1354500.0,70132.5,1354500.0,Commercial associate,Higher education,Married,House / apartment,-572.0,-4178,1,1,1,0,0,2.0,0.7343500542603508,0.0,Self-employed,13,TUESDAY,1.0,Unaccompanied,44.7,1,2,0.0,19.0,3606.0,120j+,Long,Expérience Faible
297117,0,Cash loans,F,N,Y,0,297000.0,1288350.0,37800.0,1125000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-1543.0,-5122,1,0,0,0,0,2.0,0.707524687059468,-877.0,XNA,12,MONDAY,3.0,Unaccompanied,62.3,0,0,0.0,34.0,3579.0,120j+,Long,Retraité
272494,0,Revolving loans,F,Y,N,1,103500.0,180000.0,9000.0,180000.0,Commercial associate,Higher education,Married,House / apartment,-110.0,-741,1,1,0,0,0,3.0,0.5624073714860292,-1.0,Trade: type 2,9,WEDNESDAY,2.0,Unaccompanied,23.8,2,1,0.3333333333333333,20.0,631.0,120j+,Long,Expérience Faible
376944,0,Cash loans,M,Y,Y,2,202500.0,276277.5,18261.0,238500.0,Working,Higher education,Married,House / apartment,-1283.0,-2628,1,1,0,0,0,4.0,0.2850280916576999,-414.0,Business Entity Type 3,13,MONDAY,1.0,Unaccompanied,31.1,2,1,0.5,15.0,1345.0,120j+,Long,Expérience Faible
178307,0,Cash loans,F,N,Y,0,135000.0,717021.0,42826.5,612000.0,Working,Secondary / secondary special,Married,House / apartment,-2885.0,-4560,1,1,0,0,0,2.0,0.4116376750778419,-2586.0,Business Entity Type 3,3,SATURDAY,1.0,Unaccompanied,57.6,10,1,0.0,17.0,1675.0,120j+,Long,Expérience Moyenne
299375,1,Cash loans,F,N,Y,1,90000.0,545040.0,25537.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,-1546.0,-3387,1,1,0,0,0,3.0,0.3319247143854074,-654.0,Self-employed,14,WEDNESDAY,2.0,Unaccompanied,31.6,1,1,0.3333333333333333,21.0,1841.0,120j+,Long,Expérience Faible
214266,0,Revolving loans,F,Y,Y,0,135000.0,405000.0,20250.0,405000.0,State servant,Higher education,Married,House / apartment,-2093.0,-2932,1,1,0,1,0,2.0,0.5178819360708867,-663.0,Other,12,MONDAY,0.0,Unaccompanied,43.8,6,2,0.0,20.0,839.0,120j+,Long,Expérience Moyenne
170422,1,Cash loans,M,N,Y,0,144000.0,781920.0,31522.5,675000.0,Working,Secondary / secondary special,Married,House / apartment,-89.0,-109,1,1,1,0,0,2.0,0.0295255338274497,-1329.0,Emergency,8,SATURDAY,0.0,Unaccompanied,45.4,8,2,0.0,25.0,20.0,15-30j,Standard,Expérience Moyenne
252811,0,Cash loans,F,N,Y,2,202500.0,312840.0,18090.0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2281.0,-4240,1,1,0,0,0,4.0,0.3897338798687165,0.0,Self-employed,14,MONDAY,3.0,Unaccompanied,38.3,12,1,0.5,17.0,1959.0,120j+,Long,Expérience Moyenne
349170,0,Cash loans,F,N,N,1,450000.0,1762110.0,46611.0,1575000.0,Commercial associate,Higher education,Separated,House / apartment,-4572.0,-4864,1,1,0,1,0,2.0,0.6963531585928325,-846.0,Business Entity Type 3,17,TUESDAY,0.0,Unaccompanied,36.5,12,2,0.5,38.0,292.0,120j+,Long,Expérience Moyenne
388732,0,Cash loans,F,N,N,0,72000.0,1113840.0,29866.5,900000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-490.0,-3986,1,1,1,0,0,2.0,0.6576359206165271,-1596.0,Business Entity Type 3,16,FRIDAY,2.0,Unaccompanied,43.9,0,2,0.0,37.0,3496.0,120j+,Long,Sans emploi
381868,0,Cash loans,M,N,Y,1,202500.0,573628.5,24435.0,463500.0,Working,Secondary / secondary special,Married,House / apartment,-465.0,-4412,1,1,0,0,1,3.0,0.7772510416917428,-2071.0,Business Entity Type 1,13,FRIDAY,8.0,"Spouse, partner",36.8,19,2,0.3333333333333333,23.0,3947.0,120j+,Long,Expérience Longue
266903,0,Revolving loans,M,N,Y,2,135000.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-3003.0,-4418,1,1,0,0,0,4.0,0.0886717743214126,-1325.0,Construction,14,TUESDAY,6.0,Unaccompanied,37.5,2,1,0.5,20.0,1415.0,120j+,Long,Expérience Faible
233720,1,Cash loans,F,N,Y,0,360000.0,436500.0,29299.5,436500.0,Working,Higher education,Single / not married,House / apartment,-95.0,-2062,1,1,0,0,0,1.0,0.6497552469929551,-351.0,Other,8,MONDAY,0.0,Unaccompanied,42.8,2,1,0.0,15.0,1967.0,120j+,Long,Expérience Faible
244126,0,Cash loans,F,N,Y,0,81000.0,121500.0,8586.0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-28.0,-591,1,1,1,1,0,2.0,0.2653117484731741,-1778.0,School,15,FRIDAY,0.0,Unaccompanied,54.9,11,3,0.0,14.0,563.0,120j+,Long,Expérience Moyenne
405117,1,Cash loans,M,N,N,2,135000.0,755190.0,36459.0,675000.0,Working,Secondary / secondary special,Married,Municipal apartment,-1480.0,-2278,1,1,0,0,0,4.0,0.6236172007527413,-1521.0,Self-employed,12,SATURDAY,2.0,Unaccompanied,40.8,4,1,0.5,21.0,798.0,120j+,Long,Expérience Faible
182531,0,Cash loans,F,N,Y,0,198000.0,1442596.5,39667.5,1129500.0,State servant,Secondary / secondary special,Married,House / apartment,-1557.0,-3449,1,1,0,0,0,2.0,0.5951910956926989,-1325.0,Medicine,7,MONDAY,3.0,Unaccompanied,54.5,19,1,0.0,36.0,1892.0,120j+,Long,Expérience Longue
239135,0,Revolving loans,F,Y,Y,0,450000.0,675000.0,33750.0,675000.0,Commercial associate,Higher education,Married,House / apartment,-4595.0,-4707,1,1,0,0,0,2.0,0.697267891990113,-565.0,Business Entity Type 3,10,FRIDAY,0.0,Unaccompanied,36.7,4,1,0.0,20.0,112.0,60-120j,Long,Expérience Faible
165775,0,Cash loans,F,N,Y,0,112500.0,754740.0,27859.5,630000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1453.0,-2142,1,1,0,0,0,1.0,0.5113273527408013,-245.0,Business Entity Type 3,9,TUESDAY,1.0,Unaccompanied,54.9,11,1,0.0,27.0,689.0,120j+,Long,Expérience Moyenne
366156,0,Cash loans,M,N,Y,0,202500.0,1350000.0,39604.5,1350000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2736.0,-3136,1,1,1,0,0,2.0,0.4979080747280599,0.0,Construction,13,TUESDAY,1.0,Family,37.4,1,2,0.0,34.0,400.0,120j+,Long,Expérience Faible
